Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,590,2,-10,-1.67,600,603,588,193463,115098055,94883119730,160818847,KSQ
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,12130,2,-290,-2.33,12430,12600,12100,45471,556783000,94854489380,7819826,KSQ
450520,KR7450520002,인스웨이브시스템즈,KOSDAQ,벤처기업부,19350,2,-610,-3.06,19650,19850,19320,67605,1321248330,94844528100,4901526,KSQ
294140,KR7294140009,레몬,KOSDAQ,투자주의환기종목(소속부없음),2255,2,-40,-1.74,2295,2300,2245,49548,112120685,94710000000,42000000,KSQ
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1337,1,5,0.38,1338,1341,1332,86273,115300661,94487470609,70671257,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,5920,2,-10,-0.17,5880,6060,5880,28883,170972820,94472822240,15958247,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3490,2,-25,-0.71,3520,3530,3455,150311,524767560,94470195760,27068824,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,12870,1,1970,18.07,10900,12880,10810,489688,5897899820,94456778130,7339299,KSQ
056730,KR7056730005,CNT85,KOSDAQ,중견기업부,1274,2,-13,-1.01,1262,1299,1261,16917,21543360,94417650964,74111186,KSQ
101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,6990,2,-30,-0.43,7010,7070,6810,156734,1087319650,94365000000,13500000,KSQ
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5380,2,-60,-1.1,5500,5500,5350,34370,185713290,94356301480,17538346,KSQ
056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,94198204660,79828987,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,8700,2,-110,-1.25,8780,9300,8510,321233,2874198720,94132834200,10819866,KSQ
094970,KR7094970001,제이엠티,KOSDAQ,중견기업부,5620,2,-110,-1.92,5800,5920,5520,217733,1227568600,94125108800,16748240,KSQ
225190,KR7225190008,삼양옵틱스,KOSDAQ,우량기업부,9270,1,10,0.11,9260,9290,9220,15647,144752920,94087607760,10149688,KSQ
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,6010,2,-230,-3.69,6240,6240,5990,45381,274547220,93976350640,15636664,KSQ
072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,4970,1,420,9.23,5910,5910,4610,10523185,54816998570,93870084770,18887341,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,6080,1,50,0.83,6030,6160,6020,4622,28071040,93632000000,15400000,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,2815,2,-35,-1.23,2800,2890,2795,277614,786875885,93600053345,33250463,KSQ
089790,KR7089790000,제이티,KOSDAQ,벤처기업부,9070,1,40,0.44,9140,9220,8880,84241,764863670,93561702910,10315513,KSQ
064240,KR7064240005,홈캐스트,KOSDAQ,중견기업부,2670,1,50,1.91,2615,2700,2600,83077,220543740,93551492040,35038012,KSQ
033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,4880,1,20,0.41,4865,4925,4850,87817,429155030,93278428160,19114432,KSQ
039980,KR7039980008,리노스,KOSDAQ,중견기업부,1805,1,157,9.53,1705,2050,1685,32620299,60770454616,93147209110,51605102,KSQ
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4470,2,-35,-0.78,4450,4530,4400,122341,548198750,92846370000,20771000,KSQ
053290,KR7053290003,NE능률,KOSDAQ,우량기업부,5600,1,240,4.48,5390,5880,5350,2062239,11777044830,92547319200,16526307,KSQ
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1552,2,-14,-0.89,1578,1578,1551,152402,237910166,92475137792,59584496,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,2455,1,45,1.87,2390,2475,2390,47722,116706975,92205793440,37558368,KSQ
037370,KR7037370004,EG,KOSDAQ,중견기업부,10670,1,90,0.85,10580,10810,10550,36803,393588510,92028451240,8624972,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2815,2,-35,-1.23,2865,2865,2785,137031,386048805,92006152490,32684246,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,8500,1,10,0.12,8520,8580,8480,14451,123081530,91971598000,10820188,KSQ
054930,KR7054930003,유신,KOSDAQ,우량기업부,30600,2,-350,-1.13,30650,31000,30450,16534,506790650,91800000000,3000000,KSQ
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,8690,1,140,1.64,8590,8700,8560,25665,221834510,91505700000,10530000,KSQ
002800,KR7002800001,신신제약,KOSDAQ,중견기업부,6030,3,0,0.0,6030,6080,5990,48904,295454880,91478115000,15170500,KSQ
090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,1985,2,-35,-1.73,2020,2020,1980,157460,314856300,91476928575,46084095,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,4180,2,-20,-0.48,4200,4200,4105,10367,42996775,91461121180,21880651,KSQ
277070,KR7277070009,린드먼아시아,KOSDAQ,중견기업부,6670,1,530,8.63,6200,7330,6150,1618295,11105709160,91325640000,13692000,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,3295,2,-5,-0.15,3280,3340,3270,69825,230513255,91251980420,27694076,KSQ
014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,2700,1,20,0.75,2680,2715,2650,94744,254139230,91217499300,33784259,KSQ
438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,8230,2,-70,-0.84,8470,8470,8180,51307,423639870,90994912700,11056490,KSQ
009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5170,2,-10,-0.19,5170,5200,5110,15614,80442110,90992000000,17600000,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,16790,1,110,0.66,17020,17020,16510,9586,160630820,90533610850,5392115,KSQ
290090,KR7290090000,트윔,KOSDAQ,벤처기업부,12200,2,-40,-0.33,12270,12270,12120,1944,23626710,90380869600,7408268,KSQ
101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3900,2,-35,-0.89,3880,3910,3840,334344,1294788440,90273413100,23147029,KSQ
187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3965,2,-60,-1.49,4075,4075,3955,97662,390167020,90237174950,22758430,KSQ
150900,KR7150900009,파수,KOSDAQ,벤처기업부,7730,2,-490,-5.96,8220,8220,7710,111014,869623020,90185307060,11666922,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5540,1,20,0.36,5550,5600,5460,107304,593768200,89838745200,16216380,KSQ
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2235,3,0,0.0,2235,2255,2220,73644,164502985,89708043345,40137827,KSQ
083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,10460,1,250,2.45,10120,10520,10050,54479,561724330,89702052120,8575722,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4470,1,50,1.13,4445,4515,4445,68115,305553595,89614425900,20047970,KSQ
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,11020,3,0,0.0,11020,11130,10930,4227,46460910,89359350680,8108834,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,885,3,0,0.0,891,893,883,241734,214114875,89291955525,100894865,KSQ
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4695,1,15,0.32,4635,4750,4620,273926,1286811125,89205000000,19000000,KSQ
322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,5380,2,-120,-2.18,5500,5540,5360,55976,303397090,88874775500,16519475,KSQ
098120,KR7098120009,마이크로컨텍솔,KOSDAQ,중견기업부,10680,2,-160,-1.48,10840,10960,10570,106955,1150422740,88780340880,8312766,KSQ
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,6470,1,60,0.94,6410,6510,6370,40721,262876180,88736392910,13715053,KSQ
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1924,1,6,0.31,1918,1939,1910,100730,194113204,88560092296,46029154,KSQ
333430,KR7333430007,일승,KOSDAQ,중견기업부,2880,3,0,0.0,2880,2895,2865,35705,102676020,88493031360,30726747,KSQ
234920,KR7234920007,자이글,KOSDAQ,벤처기업부,6540,1,30,0.46,6520,6700,6440,48952,321714960,88492151400,13530910,KSQ
051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,6230,2,-10,-0.16,6260,6290,6170,73432,457140440,88466000000,14200000,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,9340,2,-200,-2.1,9540,9630,9310,71569,672920200,88325540640,9456696,KSQ
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,중견기업부,8430,1,20,0.24,8350,8500,8230,135030,1129306190,88277611200,10471840,KSQ
351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,10650,2,-140,-1.3,10720,10900,10570,67600,727377910,88272738000,8288520,KSQ
430690,KR7430690008,한싹,KOSDAQ,벤처기업부,16190,2,-60,-0.37,16350,16350,16100,11962,194050520,88197858250,5447675,KSQ
087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2705,2,-35,-1.28,2755,2765,2675,82953,224685230,88055489005,32552861,KSQ
208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,2915,0,0,0.0,0,0,0,0,0,88036229820,30201108,KSQ
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3735,2,-65,-1.71,3800,3830,3735,14966,56435290,87926766705,23541303,KSQ
321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3115,2,-25,-0.8,3135,3155,3080,276753,864710030,87818341660,28192084,KSQ
100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5540,1,60,1.09,5480,5610,5450,89832,498486780,87698327420,15830023,KSQ
043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1076,1,5,0.47,1071,1081,1064,211253,226985946,87577207732,81391457,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,755,2,-19,-2.45,774,780,740,404723,305256390,87576165355,115994921,KSQ
036670,KR7036670008,KCI,KOSDAQ,우량기업부,7770,1,140,1.83,7630,7790,7620,15711,121502160,87567900000,11270000,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5350,1,10,0.19,5350,5380,5330,33875,181393350,87498180000,16354800,KSQ
226340,KR7226340008,본느,KOSDAQ,중견기업부,2470,2,-25,-1.0,2495,2530,2430,475026,1176304585,87409175100,35388330,KSQ
073640,KR7073640005,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),914,2,-39,-4.09,953,964,910,879242,816315470,87366887256,95587404,KSQ
340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,2010,1,12,0.6,1998,2030,1980,254472,509275778,87210306120,43388212,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2350,1,40,1.73,2310,2380,2305,36323,84912500,87071758200,37051812,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1395,1,55,4.1,1340,1428,1330,789439,1092556133,86983915095,62354061,KSQ
015710,KR7015710007,코콤,KOSDAQ,중견기업부,4955,1,35,0.71,4945,4995,4920,45484,225499990,86863627500,17530500,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3495,2,-20,-0.57,3515,3655,3495,36875,130304085,86687774655,24803369,KSQ
440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,8830,1,40,0.46,8850,9130,8780,47232,423541020,86578150000,9805000,KSQ
024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2415,2,-35,-1.43,2450,2450,2410,39032,94564025,86502897075,35819005,KSQ
219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,7540,2,-400,-5.04,7780,7840,7500,386204,2962936780,86480082780,11469507,KSQ
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3710,1,10,0.27,3700,3715,3695,28870,106895610,86443000000,23300000,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1281,1,13,1.03,1269,1295,1268,398578,511771440,86431273320,67471720,KSQ
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7200,1,60,0.84,7140,7250,7120,14324,103006420,86302188000,11986415,KSQ
348030,KR7348030008,모비릭스,KOSDAQ,우량기업부,8970,2,-20,-0.22,8870,9100,8870,14504,130181120,86146086000,9603800,KSQ
189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,3145,1,95,3.11,3080,3190,3010,1471260,4609278930,85927592505,27321969,KSQ
170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,12530,2,-120,-0.95,12870,12870,12450,19403,244717760,85909814900,6856330,KSQ
131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5310,1,10,0.19,5300,5350,5260,22540,119635570,85773290220,16153162,KSQ
353590,KR7353590003,오토앤,KOSDAQ,중견기업부,6660,2,-10,-0.15,6650,6700,6620,8010,53369320,85751296200,12875570,KSQ
038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,9850,2,-670,-6.37,10100,10200,9800,295963,2934101570,85701658600,8700676,KSQ
087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,10490,2,-100,-0.94,10450,10960,10400,113748,1214131060,85667193420,8166558,KSQ
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,9400,2,-50,-0.53,9490,9490,9400,1288,12168600,85540000000,9100000,KSQ
024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6440,1,100,1.58,6350,6460,6340,20228,129840250,85481835880,13273577,KSQ
185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3160,2,-15,-0.47,3195,3215,3145,35547,112544220,85414117440,27029784,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9290,1,10,0.11,9210,9330,9210,2886,26749670,85383321650,9190885,KSQ
096690,KR7096690003,에이루트,KOSDAQ,중견기업부,510,2,-11,-2.11,526,528,507,1160996,595996189,85366833480,167385948,KSQ
355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,15780,1,70,0.45,15610,15950,15450,28880,453576320,85168131600,5397220,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,1987,2,-148,-6.93,2080,2080,1951,759997,1514212621,85052988575,42804725,KSQ
376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,4615,2,-10,-0.22,4630,4665,4590,36366,167720665,84993799670,18416858,KSQ
239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,3145,1,10,0.32,3125,3195,3120,152446,482241660,84850948930,26979634,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,8320,2,-20,-0.24,8360,8380,8290,17750,147794100,84502188160,10156513,KSQ
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,6010,2,-40,-0.66,6040,6080,6000,123250,744266930,84229843490,14014949,KSQ
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,10670,1,30,0.28,10670,10880,10520,475127,5087621300,84025855210,7874963,KSQ
306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,8490,1,50,0.59,8440,9280,8440,196795,1738310890,83760879720,9865828,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,16480,2,-490,-2.89,16900,16900,16480,46771,775099590,83747932160,5081792,KSQ
032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,6010,2,-100,-1.64,6060,6100,5990,16629,100330100,83728970090,13931609,KSQ
260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5460,1,80,1.49,5380,5480,5380,13291,72060750,83685534660,15327021,KSQ
042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1725,2,-7,-0.4,1726,1735,1723,56885,98184208,83368497900,48329564,KSQ
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3090,3,0,0.0,3095,3095,3065,42489,130939920,83366976360,26979604,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,벤처기업부,2455,2,-15,-0.61,2495,2570,2450,326918,818413165,83179995760,33881872,KSQ
417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,21300,2,-500,-2.29,21750,22000,21200,16757,360346150,83173305000,3904850,KSQ
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4580,3,0,0.0,4640,4640,4535,27289,125000585,83130801400,18150830,KSQ
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2640,1,15,0.57,2615,2650,2605,111868,295062475,82955091120,31422383,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2695,2,-140,-4.94,2820,2820,2695,42604,116509430,82569625600,30638080,KSQ
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,781,2,-26,-3.22,821,825,779,11077859,8877000904,82466386684,105590764,KSQ
065950,KR7065950008,웰크론,KOSDAQ,우량기업부,2920,3,0,0.0,2920,2935,2890,66668,194324510,82435401840,28231302,KSQ
340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,7960,2,-40,-0.5,8090,8090,7960,17305,138378780,82368973560,10347861,KSQ
242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2375,1,35,1.5,2360,2450,2315,283181,673343850,82189877000,34606264,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1822,1,70,4.0,1750,1886,1736,794778,1454968187,81892805410,44946655,KSQ
122350,KR7122350002,삼기,KOSDAQ,중견기업부,2135,1,15,0.71,2120,2150,2100,88371,187958235,81854678780,38339428,KSQ
053270,KR7053270005,구영테크,KOSDAQ,중견기업부,2985,1,5,0.17,2960,3015,2945,141122,420322795,81820058925,27410405,KSQ
347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2725,1,85,3.22,2640,2735,2615,145266,391291215,81778819600,30010576,KSQ
307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3060,2,-10,-0.33,3040,3125,3035,28345,86582970,81707195880,26701698,KSQ
352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2985,2,-5,-0.17,2995,3010,2970,12032,35925005,81421543515,27276899,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,8990,1,40,0.45,8970,9070,8970,3362,30297820,81341520000,9048000,KSQ
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1882,1,11,0.59,1861,1900,1861,65451,123446917,81251459906,43172933,KSQ
288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2410,2,-10,-0.41,2455,2465,2405,211546,512091835,81173166920,33681812,KSQ
092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4340,1,5,0.12,4315,4370,4300,64720,280830870,81040021440,18672816,KSQ
024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,8100,1,160,2.02,7930,8120,7830,40363,324224540,81000000000,10000000,KSQ
237820,KR7237820006,플레이디,KOSDAQ,중견기업부,6280,1,160,2.61,6180,6440,6150,421372,2661391790,80554439200,12827140,KSQ
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,5690,2,-70,-1.22,5650,5720,5630,16570,94100430,80541950000,14155000,KSQ
024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2550,1,10,0.39,2540,2570,2530,150320,382707295,80407992300,31532546,KSQ
263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,80289841450,13494091,KSQ
246720,KR7246720007,아스타,KOSDAQ,중견기업부,6080,2,-310,-4.85,6390,6400,5990,46919,290182110,80280046400,13203955,KSQ
424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,13560,2,-90,-0.66,13780,13780,13470,7416,100638550,80260148400,5918890,KSQ
214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,1842,1,35,1.94,1807,1894,1796,520794,967364404,80253996690,43568945,KSQ
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1829,2,-5,-0.27,1820,1871,1805,550895,1011042767,80155923171,43824999,KSQ
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,7260,2,-110,-1.49,7370,7410,6920,23993,173357410,79998709560,11019106,KSQ
327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,9480,1,50,0.53,9370,9550,9360,16197,153582040,79947029880,8433231,KSQ
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1374,2,-6,-0.43,1371,1396,1354,8097,11162182,79687976928,57997072,KSQ
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2145,1,20,0.94,2140,2160,2125,106859,228863805,79612247715,37115267,KSQ
041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,6530,2,-10,-0.15,6500,6590,6400,5352,34693550,79592406900,12188730,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,19600,1,550,2.89,19050,19940,19050,19785,388720180,79564632000,4059420,KSQ
412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,9130,2,-80,-0.87,9210,9260,9020,102944,941380310,79490089360,8706472,KSQ
088130,KR7088130000,동아엘텍,KOSDAQ,우량기업부,7450,1,80,1.09,7390,7450,7300,19814,146442730,79438888100,10662938,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3270,2,-20,-0.61,3290,3330,3245,114088,374317665,79357674540,24268402,KSQ
285800,KR7285800009,진영,KOSDAQ,벤처기업부,4540,1,290,6.82,4305,4600,4280,819762,3687914330,79346805800,17477270,KSQ
115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,7370,1,30,0.41,7340,7410,7250,28442,209157130,79258741430,10754239,KSQ
434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,6500,2,-30,-0.46,6490,6590,6450,67478,438787910,79106950000,12170300,KSQ
041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,6640,1,40,0.61,6600,6650,6550,18955,124960720,79004466320,11898263,KSQ
224110,KR7224110007,에이텍모빌리티,KOSDAQ,벤처기업부,14750,2,-60,-0.41,15020,15020,14710,13698,203056010,78765000000,5340000,KSQ
014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2225,1,10,0.45,2255,2315,2215,518937,1170632790,78764790850,35399906,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,7280,2,-40,-0.55,7350,7350,7250,6880,50160670,78353839200,10762890,KSQ
088910,KR7088910005,동우팜투테이블,KOSDAQ,중견기업부,3030,1,20,0.66,3010,3045,3000,29238,88229525,78270244920,25831764,KSQ
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,5580,4,1285,29.92,4395,5580,4260,1836133,9672488325,78229239660,14019577,KSQ
151910,KR7151910007,SBW생명과학,KOSDAQ,투자주의환기종목(소속부없음),415,2,-69,-14.26,436,450,404,4052850,1686228891,78173982430,188371042,KSQ
047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,3145,1,45,1.45,3150,3290,3105,532721,1703295275,78066328490,24822362,KSQ
290740,KR7290740000,액트로,KOSDAQ,벤처기업부,7750,3,0,0.0,7750,7860,7570,15166,117427350,78003835250,10065011,KSQ
225220,KR7225220003,제놀루션,KOSDAQ,우량기업부,4060,1,35,0.87,3995,4095,3990,51839,210563495,77911485260,19190021,KSQ
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4950,1,20,0.41,4930,4980,4920,26139,129349990,77729305500,15702890,KSQ
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,3485,2,-130,-3.6,3595,3595,3470,309694,1093697250,77632131830,22276078,KSQ
106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,5000,2,-220,-4.21,5170,5300,4990,29638,149686645,77367805000,15473561,KSQ
067920,KR7067920009,이글루,KOSDAQ,벤처기업부,7020,1,170,2.48,6870,7150,6850,139034,975464320,77192755380,10996119,KSQ
317850,KR7317850006,대모,KOSDAQ,벤처기업부,9250,2,-200,-2.12,9280,9460,9160,252908,2348955790,77000885000,8324420,KSQ
373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,4065,2,-135,-3.21,4300,4455,4020,1113396,4724361300,76938255000,18927000,KSQ
042500,KR7042500009,링네트,KOSDAQ,우량기업부,5010,1,60,1.21,4955,5090,4860,177570,882694950,76937958780,15356878,KSQ
250000,KR7250000007,보라티알,KOSDAQ,우량기업부,11370,1,150,1.34,11140,11520,10670,69200,786996870,76755834210,6750733,KSQ
418250,KR7418250007,시큐레터,KOSDAQ,기술성장기업부,9590,2,-230,-2.34,9900,9900,9560,48635,470510200,76542987780,7981542,KSQ
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1433,2,-10,-0.69,1433,1453,1423,126883,182431054,76529915272,53405384,KSQ
122690,KR7122690001,서진오토모티브,KOSDAQ,중견기업부,3605,2,-5,-0.14,3605,3620,3545,34652,124651800,76527412255,21228131,KSQ
017650,KR7017650003,대림제지,KOSDAQ,우량기업부,8500,1,60,0.71,8500,8500,8430,7117,60222240,76500000000,9000000,KSQ
103840,KR7103840005,우양,KOSDAQ,중견기업부,4670,1,45,0.97,4625,4730,4575,150301,697267200,76431218760,16366428,KSQ
032940,KR7032940009,원익,KOSDAQ,중견기업부,4190,1,120,2.95,4070,4190,4035,131525,544955925,76229633700,18193230,KSQ
336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1581,1,4,0.25,1577,1588,1575,174952,276541997,76133371200,48155200,KSQ
057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,4660,1,50,1.08,4610,4825,4580,273794,1292987575,76017168020,16312697,KSQ
080530,KR7080530009,코디,KOSDAQ,벤처기업부,2375,3,0,0.0,2370,2440,2300,142207,338701115,76005643000,32002376,KSQ
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,2375,1,40,1.71,2340,2400,2310,158347,376173390,75940812625,31975079,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,8490,3,0,0.0,8490,8540,8460,5236,44454560,75830982000,8931800,KSQ
023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,1391,2,-47,-3.27,1438,1455,1383,311502,438600542,75565048442,54324262,KSQ
065650,KR7065650004,메디프론,KOSDAQ,중견기업부,1459,1,3,0.21,1500,1532,1456,1240788,1853637006,75492974263,51742957,KSQ
322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,1990,2,-9,-0.45,1990,2010,1983,34710,69075426,75485899870,37932613,KSQ
348080,KR7348080003,큐라티스,KOSDAQ,기술성장기업부,1790,1,3,0.17,1800,1815,1780,63751,114648916,75452097900,42152010,KSQ
094940,KR7094940004,푸른기술,KOSDAQ,벤처기업부,8990,2,-50,-0.55,8970,9100,8960,45422,409384670,75168860140,8361386,KSQ
084180,KR7084180009,수성샐바시온,KOSDAQ,중견기업부,676,1,12,1.81,667,689,654,197419,132106680,75138414000,111151500,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,3295,2,-105,-3.09,3400,3430,3270,449534,1498552215,75065032615,22781497,KSQ
052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3255,2,-35,-1.06,3290,3300,3250,44787,146638515,74865000000,23000000,KSQ
314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,8630,2,-210,-2.38,8840,8890,8600,38498,334421020,74790695430,8666361,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6190,2,-290,-4.48,6460,6480,6190,41329,258648080,74775200000,12080000,KSQ
