Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
005870,KR7005870001,휴니드,KOSPI,,7110,1,90,1.28,7020,7170,6980,197383,1398194180,100364866650,14116015,STK
017040,KR7017040007,광명전기,KOSPI,,2315,1,5,0.22,2305,2325,2305,92983,214994035,100326578725,43337615,STK
016880,KR7016880007,웅진,KOSPI,,1246,1,17,1.38,1221,1252,1221,179847,223380574,99589141680,79927080,STK
015590,KR7015590003,KIB플러그에너지,KOSPI,,419,2,-16,-3.68,435,436,418,7080895,3000953340,99295266936,236981544,STK
308170,KR7308170000,씨티알모빌리티,KOSPI,,11460,1,50,0.44,11410,11500,11330,17786,202988780,98670600000,8610000,STK
044820,KR7044820009,코스맥스비티아이,KOSPI,,10190,2,-50,-0.49,10260,10370,10190,14076,143947510,97863954990,9603921,STK
003480,KR7003480001,한진중공업홀딩스,KOSPI,,3310,1,115,3.6,3195,3325,3190,60483,198942405,97743677720,29529812,STK
003610,KR7003610003,방림,KOSPI,,2300,1,50,2.22,2255,2340,2250,96659,222817185,97322407000,42314090,STK
244920,KR7244920005,에이플러스에셋,KOSPI,,4265,1,85,2.03,4220,4275,4180,26861,113865760,96421810645,22607693,STK
009200,KR7009200007,무림페이퍼,KOSPI,,2310,1,10,0.43,2300,2315,2295,162800,375220845,96117506100,41609310,STK
034300,KR7034300004,신세계건설,KOSPI,,12340,2,-330,-2.6,12740,12780,12200,6730,83105260,95765236360,7760554,STK
002450,KR7002450005,삼익악기,KOSPI,,1057,1,2,0.19,1050,1060,1050,67821,71602072,95691177155,90530915,STK
163560,KR7163560006,동일고무벨트,KOSPI,,6800,1,150,2.26,6720,6800,6650,40903,275259690,94520000000,13900000,STK
101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
011300,KR7011300001,성안,KOSPI,,1387,2,-13,-0.93,1394,1401,1382,151935,210928710,93415902189,67351047,STK
092440,KR7092440007,기신정기,KOSPI,,3195,3,0,0.0,3195,3210,3175,29241,93187995,93294000000,29200000,STK
021820,KR7021820006,세원정공,KOSPI,,9210,1,200,2.22,9700,9700,9020,54008,503268550,92100000000,10000000,STK
005740,KR7005740006,크라운해태홀딩스,KOSPI,,6150,1,50,0.82,6100,6220,6050,24420,149678060,91311184050,14847347,STK
010600,KR7010600005,웰바이오텍,KOSPI,,1004,2,-25,-2.43,1013,1027,1001,831387,839084334,91287100628,90923407,STK
000910,KR7000910000,유니온,KOSPI,,5760,2,-10,-0.17,5740,5800,5710,78424,451389270,89922925440,15611619,STK
204210,KR7204210009,모두투어리츠,KOSPI,,11480,2,-200,-1.71,11680,11920,11100,88518,1011434830,89851836200,7826815,STK
016090,KR7016090003,대현,KOSPI,,2015,1,15,0.75,2005,2020,2005,51783,104263775,89228854650,44282310,STK
023810,KR7023810005,인팩,KOSPI,,8920,1,20,0.22,8910,9020,8830,18665,166873870,89200000000,10000000,STK
006340,KR7006340004,대원전선,KOSPI,,1239,2,-4,-0.32,1237,1249,1233,115055,142562511,89164057626,71964534,STK
008970,KR7008970006,동양철관,KOSPI,,748,2,-1,-0.13,743,752,741,96036,71755022,88926196920,118885290,STK
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6640,2,-20,-0.3,6700,6710,6620,2129,14181970,88738288000,13364200,STK
018500,KR7018500009,동원금속,KOSPI,,1897,2,-12,-0.63,1909,1928,1888,295156,560957836,88694107901,46754933,STK
000220,KR7000220004,유유제약,KOSPI,,5200,1,20,0.39,5150,5260,5110,58170,302577570,88568225200,17032351,STK
03473K,KR703473K016,SK우,KOSPI,,156200,1,9000,6.11,147300,159100,147300,7944,1235950800,88430287000,566135,STK
004060,KR7004060000,SG세계물산,KOSPI,,436,1,6,1.4,464,478,424,4926625,2202386324,88257282560,202424960,STK
007590,KR7007590003,동방아그로,KOSPI,,6470,2,-20,-0.31,6510,6520,6400,10712,69070820,88105723190,13617577,STK
005800,KR7005800008,신영와코루,KOSPI,,9780,1,30,0.31,9790,9790,9660,3319,32202470,88020000000,9000000,STK
004960,KR7004960001,한신공영,KOSPI,,7590,1,10,0.13,7580,7700,7560,16016,122115640,87821628180,11570702,STK
010960,KR7010960003,삼호개발,KOSPI,,3505,1,35,1.01,3470,3520,3465,11520,40341390,87625000000,25000000,STK
007110,KR7007110000,일신석재,KOSPI,,1130,1,3,0.27,1118,1145,1118,149285,168695209,87525969300,77456610,STK
001290,KR7001290006,상상인증권,KOSPI,,806,1,15,1.9,793,811,786,74483,59598479,87319718720,108337120,STK
013870,KR7013870001,지엠비코리아,KOSPI,,4560,1,65,1.45,4500,4610,4500,30398,139295010,86969596800,19072280,STK
006880,KR7006880009,신송홀딩스,KOSPI,,7240,1,30,0.42,7160,7260,7160,43038,310254290,85640931920,11828858,STK
378850,KR7378850002,화승알앤에이,KOSPI,,4500,2,-25,-0.55,4550,4560,4485,75726,342026315,85471303500,18993623,STK
001560,KR7001560002,제일연마,KOSPI,,8530,1,120,1.43,8420,8630,8420,3734,31964970,85300000000,10000000,STK
004770,KR7004770004,써니전자,KOSPI,,2310,1,5,0.22,2310,2325,2300,144146,333392685,84783662040,36702884,STK
010660,KR7010660009,화천기계,KOSPI,,3845,1,55,1.45,3870,4150,3805,1736687,6848599980,84590000000,22000000,STK
003780,KR7003780004,진양산업,KOSPI,,6430,2,-40,-0.62,6420,6480,6400,14226,91466730,83590000000,13000000,STK
041650,KR7041650003,상신브레이크,KOSPI,,3890,2,-15,-0.38,3900,3940,3870,84090,327971190,83523940500,21471450,STK
011420,KR7011420007,갤럭시아에스엠,KOSPI,,2935,1,50,1.73,2910,3020,2810,2466527,7304551660,80858205140,27549644,STK
003925,KR7003921004,남양유업우,KOSPI,,404000,1,9000,2.28,392000,404000,392000,811,324823000,80800000000,200000,STK
002140,KR7002140002,고려산업,KOSPI,,3220,2,-20,-0.62,3220,3265,3215,66060,214226480,80304948500,24939425,STK
014790,KR7014790000,HL D&I,KOSPI,,2120,3,0,0.0,2120,2130,2095,39870,84525775,80260234120,37858601,STK
011230,KR7011230000,삼화전자,KOSPI,,4740,2,-170,-3.46,4980,5460,4650,4606652,23311510470,80118798000,16902700,STK
006090,KR7006090005,사조오양,KOSPI,,8490,1,90,1.07,8400,8570,8400,11342,96340400,79999054110,9422739,STK
004910,KR7004910006,조광페인트,KOSPI,,6210,1,20,0.32,6190,6230,6110,7874,48579070,79488000000,12800000,STK
058730,KR7058730003,다스코,KOSPI,,4070,1,15,0.37,4050,4095,4045,28921,117926420,78945549870,19396941,STK
024890,KR7024890006,대원화성,KOSPI,,1906,1,4,0.21,1914,1914,1845,24617,46476511,78620883712,41249152,STK
075180,KR7075180000,새론오토모티브,KOSPI,,4065,1,30,0.74,4130,4130,4000,1252,5049430,78048000000,19200000,STK
002920,KR7002920007,유성기업,KOSPI,,3000,1,40,1.35,2970,3015,2925,27308,81427550,77842500000,25947500,STK
069460,KR7069460004,대호에이엘,KOSPI,,1147,2,-9,-0.78,1155,1168,1137,110064,126260314,77473995712,67544896,STK
000590,KR7000590000,CS홀딩스,KOSPI,,67100,1,200,0.3,66900,67300,66300,1070,71334200,77465742200,1154482,STK
002760,KR7002760007,보락,KOSPI,,1284,1,1,0.08,1283,1291,1277,28233,36209768,76911600000,59900000,STK
085310,KR7085310001,엔케이,KOSPI,,958,1,2,0.21,959,966,954,121211,115993776,76624051216,79983352,STK
357250,KR7357250000,미래에셋맵스리츠,KOSPI,,3065,3,0,0.0,3065,3065,3030,31641,96763105,76609996825,24995105,STK
004270,KR7004270005,남성,KOSPI,,2115,1,10,0.48,2100,2120,2090,60295,127315065,76588718400,36212160,STK
357430,KR7357430008,마스턴프리미어리츠,KOSPI,,2880,3,0,0.0,2880,2890,2865,16916,48709300,76550400000,26580000,STK
027740,KR7027740000,마니커,KOSPI,,1200,1,6,0.5,1229,1229,1194,86167,103489650,76213473600,63511228,STK
009810,KR7009810003,플레이그램,KOSPI,,601,1,2,0.33,599,605,594,52232,31341638,76176862387,126750187,STK
119650,KR7119650000,KC코트렐,KOSPI,,1495,2,-21,-1.39,1524,1528,1490,118174,177758219,76148467850,50935430,STK
129260,KR7129260006,인터지스,KOSPI,,2550,1,25,0.99,2520,2555,2520,114835,291567965,75857078700,29747874,STK
002360,KR7002360006,SH에너지화학,KOSPI,,677,1,6,0.89,671,687,669,618792,417929712,75237535210,111133730,STK
111110,KR7111110003,호전실업,KOSPI,,7700,3,0,0.0,7730,7730,7670,24614,189349600,75074876800,9749984,STK
338100,KR7338100001,NH프라임리츠,KOSPI,,4020,3,0,0.0,4030,4030,3900,25218,100758435,75013200000,18660000,STK
025560,KR7025560004,미래산업,KOSPI,,2450,2,-25,-1.01,2465,2510,2440,167834,413750180,74552936500,30429770,STK
017180,KR7017180001,명문제약,KOSPI,,2195,1,15,0.69,2180,2210,2170,50210,109972695,74527831530,33953454,STK
003010,KR7003010006,혜인,KOSPI,,5860,2,-50,-0.85,5890,5930,5840,107275,630691480,74496697420,12712747,STK
001260,KR7001260009,남광토건,KOSPI,,7570,1,120,1.61,7450,7570,7420,6588,49416770,74432570040,9832572,STK
006660,KR7006660005,삼성공조,KOSPI,,9140,1,50,0.55,9180,9180,8800,14301,129538140,74274509960,8126314,STK
000890,KR7000890004,보해양조,KOSPI,,527,1,1,0.19,524,528,524,49104,25830074,73316307983,139120129,STK
465770,KR7465770006,STX그린로지스,KOSPI,,10190,2,-110,-1.07,10500,10500,10140,31112,317626750,73072816080,7171032,STK
000850,KR7000850008,화천기공,KOSPI,,33050,1,200,0.61,33200,33200,32800,2517,83036550,72710000000,2200000,STK
008110,KR7008110009,대동전자,KOSPI,,6930,1,30,0.43,6900,7000,6860,6920,47914770,72698797710,10490447,STK
013700,KR7013700000,까뮤이앤씨,KOSPI,,1610,3,0,0.0,1611,1628,1599,47222,75871248,72695170800,45152280,STK
026940,KR7026940007,부국철강,KOSPI,,3610,2,-30,-0.82,3600,3680,3585,101016,366370795,72200000000,20000000,STK
014440,KR7014440002,영보화학,KOSPI,,3610,1,5,0.14,3610,3645,3560,16675,59999725,72200000000,20000000,STK
009440,KR7009440009,KC그린홀딩스,KOSPI,,3195,1,55,1.75,3140,3230,3140,39244,125060375,71679761100,22434980,STK
009180,KR7009180001,한솔로지스틱스,KOSPI,,2575,1,30,1.18,2545,2600,2540,202346,520403450,71461979375,27752225,STK
021050,KR7021050000,서원,KOSPI,,1500,2,-50,-3.23,1485,1539,1478,1769040,2661353178,71211885000,47474590,STK
013360,KR7013360003,일성건설,KOSPI,,1318,1,3,0.23,1315,1350,1315,68280,90900055,71204791840,54024880,STK
004450,KR7004450003,삼화왕관,KOSPI,,33000,1,200,0.61,32850,33600,32850,1111,36732300,71094507000,2154379,STK
090080,KR7090080003,평화산업,KOSPI,,1290,2,-3,-0.23,1310,1312,1280,98355,127108229,70823914110,54902259,STK
000650,KR7000650002,천일고속,KOSPI,,49550,2,-100,-0.2,49650,50200,49200,581,28820200,70817851000,1429220,STK
102280,KR7102280005,쌍방울,KOSPI,,269,0,0,0.0,0,0,0,0,0,70637282701,262592129,STK
001550,KR7001550003,조비,KOSPI,,13520,2,-80,-0.59,13670,13680,13510,9715,132015720,70199071280,5192239,STK
155660,KR7155660004,DSR,KOSPI,,4350,1,10,0.23,4370,4370,4345,6671,29055645,69600000000,16000000,STK
002630,KR7002630002,오리엔트바이오,KOSPI,,586,1,3,0.51,582,587,580,71435,41707498,69489640930,118583005,STK
000105,KR7000101006,유한양행우,KOSPI,,58700,2,-300,-0.51,59000,59000,58700,1335,78568300,69321178000,1180940,STK
002220,KR7002220002,한일철강,KOSPI,,2595,1,25,0.97,2550,2600,2550,3658,9453175,69279908700,26697460,STK
002795,KR7002791002,아모레G우,KOSPI,,10730,2,-80,-0.74,10760,10850,10520,7053,75250910,69141652100,6443770,STK
008250,KR7008250003,이건산업,KOSPI,,6290,1,20,0.32,6290,6300,6250,3913,24538390,68892074150,10952635,STK
078935,KR7078931003,GS우,KOSPI,,38550,1,750,1.98,37800,38800,37800,12674,487971050,68805042300,1784826,STK
100220,KR7100220003,비상교육,KOSPI,,5290,1,680,14.75,4610,5730,4550,4814977,26333003515,68752759890,12996741,STK
004410,KR7004410007,서울식품,KOSPI,,183,3,0,0.0,183,183,181,928806,169195677,68580267297,374755559,STK
001380,KR7001380005,SG글로벌,KOSPI,,1510,1,20,1.34,1531,1578,1501,132712,202303653,67895855930,44964143,STK
008870,KR7008870008,금비,KOSPI,,67700,1,900,1.35,67400,68400,66700,2305,155061200,67700000000,1000000,STK
071090,KR7071090005,하이스틸,KOSPI,,3325,1,90,2.78,3235,3370,3220,300911,990847695,67136641075,20191471,STK
004920,KR7004920005,씨아이테크,KOSPI,,1320,2,-27,-2.0,1347,1360,1319,120662,160429655,66086846760,50065793,STK
019180,KR7019180009,티에이치엔,KOSPI,,3670,1,15,0.41,3675,3730,3590,110430,403368750,66060000000,18000000,STK
025750,KR7025750001,한솔홈데코,KOSPI,,816,1,1,0.12,815,817,808,67193,54687195,65741161584,80565149,STK
446070,KR7446070005,유니드비티플러스,KOSPI,,6190,1,130,2.15,6110,6210,5970,44607,271560080,65683420850,10611215,STK
023350,KR7023350002,한국종합기술,KOSPI,,5940,2,-10,-0.17,5990,5990,5900,26516,157517030,65043000000,10950000,STK
008420,KR7008420002,문배철강,KOSPI,,3140,1,10,0.32,3115,3155,3115,52174,163648555,64381005700,20503505,STK
001275,KR7001271006,부국증권우,KOSPI,,21300,1,250,1.19,21200,21350,21200,4068,86706750,63900000000,3000000,STK
014710,KR7014710008,사조씨푸드,KOSPI,,3705,1,35,0.95,3640,3730,3640,24053,88749110,63794701815,17218543,STK
011390,KR7011390002,부산산업,KOSPI,,60400,3,0,0.0,61400,61400,60400,988,59900300,63782400000,1056000,STK
069640,KR7069640001,한세엠케이,KOSPI,,2110,1,15,0.72,2095,2140,2090,812,1711860,63524719220,30106502,STK
009770,KR7009770009,삼정펄프,KOSPI,,25400,3,0,0.0,25400,25700,25400,473,12039800,63499263400,2499971,STK
014130,KR7014130009,한익스프레스,KOSPI,,5280,2,-20,-0.38,5340,5360,5280,43817,232848300,63360000000,12000000,STK
28513K,KR728513K010,SK케미칼우,KOSPI,,29950,2,-550,-1.8,30400,30650,29800,7759,233071100,63357098550,2115429,STK
009320,KR7009320003,대우부품,KOSPI,,1280,3,0,0.0,1280,1290,1271,17872,22888043,63103705600,49299770,STK
123700,KR7123700007,SJM,KOSPI,,4030,3,0,0.0,4015,4130,4015,231758,944317590,62887738940,15604898,STK
001620,KR7001620004,케이비아이동국실업,KOSPI,,565,1,3,0.53,565,566,561,101153,56981953,62880562515,111293031,STK
092780,KR7092780006,동양피스톤,KOSPI,,4755,1,35,0.74,4670,4770,4655,9727,45980700,62616027300,13168460,STK
120115,KR7120111000,코오롱인더우,KOSPI,,22600,1,100,0.44,22500,22850,22250,7691,172324950,62553636000,2767860,STK
006805,KR7006801005,미래에셋증권우,KOSPI,,4425,1,140,3.27,4340,4425,4300,53738,234503420,62285193750,14075750,STK
006980,KR7006980007,우성,KOSPI,,20100,1,100,0.5,20000,20100,20000,1110,22234000,62109000000,3090000,STK
025530,KR7025530007,SJM홀딩스,KOSPI,,4130,1,50,1.23,4080,4180,4050,155826,640063775,61677453040,14934008,STK
049800,KR7049800006,우진플라임,KOSPI,,3075,1,20,0.65,3055,3075,3055,6842,20969380,61500000000,20000000,STK
143210,KR7143210003,핸즈코퍼레이션,KOSPI,,2810,2,-10,-0.35,2820,2820,2795,2887,8098120,61470849070,21875747,STK
005750,KR7005750005,대림B&Co,KOSPI,,3675,2,-35,-0.94,3670,3715,3650,7554,27788750,61270482000,16672240,STK
000157,KR7000152009,두산2우B,KOSPI,,68600,1,2300,3.47,66300,68900,65800,870,58884400,61262406800,893038,STK
118000,KR7118000009,에스메디,KOSPI,,428,1,2,0.47,427,432,422,126523,54040134,61108711364,142777363,STK
069730,KR7069730000,DSR제강,KOSPI,,4225,1,10,0.24,4235,4250,4210,13273,56049335,60840000000,14400000,STK
009835,KR7009831009,한화솔루션우,KOSPI,,23550,2,-300,-1.26,23600,24100,23400,8210,194926150,60649468950,2575349,STK
009190,KR7009190000,대양금속,KOSPI,,1567,1,59,3.91,1509,1589,1495,782547,1215498928,60528430650,38626950,STK
014990,KR7014990006,인디에프,KOSPI,,800,1,1,0.13,800,845,792,339248,276187590,60090396000,75112995,STK
009310,KR7009310004,참엔지니어링,KOSPI,,701,2,-84,-10.7,768,785,700,9535146,7046773773,59492060719,84867419,STK
004440,KR7004440004,삼일씨엔에스,KOSPI,,4660,1,120,2.64,4585,4720,4480,44661,205465755,59330873020,12731947,STK
003080,KR7003080009,성보화학,KOSPI,,2955,1,10,0.34,2960,2975,2950,3702,10955515,59159100000,20020000,STK
010640,KR7010640001,진양폴리,KOSPI,,5900,2,-130,-2.16,6020,6020,5860,28941,171703470,59000000000,10000000,STK
003560,KR7003560000,IHQ,KOSPI,,10760,0,0,0.0,0,0,0,0,0,58906362440,5474569,STK
005360,KR7005360003,모나미,KOSPI,,3070,1,5,0.16,3065,3085,3050,34453,105881030,58014732490,18897307,STK
004870,KR7004870002,티웨이홀딩스,KOSPI,,514,2,-3,-0.58,516,520,509,201462,103492549,57368410202,111611693,STK
090370,KR7090370008,메타랩스,KOSPI,,2250,2,-65,-2.81,2280,2290,2220,14191,32061950,56035550250,24904689,STK
012160,KR7012160008,영흥,KOSPI,,552,1,2,0.36,552,555,545,15081,8288990,55923325344,101310372,STK
020760,KR7020760005,일진디스플,KOSPI,,1080,1,8,0.75,1072,1099,1070,27568,29652651,55634840280,51513741,STK
000725,KR7000721001,현대건설우,KOSPI,,52600,1,2100,4.16,54200,54200,52300,8267,444827300,55476851800,1054693,STK
134790,KR7134790005,시디즈,KOSPI,,27600,1,150,0.55,27200,27600,27200,241,6622450,55200000000,2000000,STK
091090,KR7091090001,세원이앤씨,KOSPI,,1270,0,0,0.0,0,0,0,0,0,54838923850,43180255,STK
009460,KR7009460007,한창제지,KOSPI,,917,1,5,0.55,912,921,907,114518,104438199,54715084662,59667486,STK
007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,25500,1,300,1.19,25250,25550,25250,1222,31145650,53854750500,2111951,STK
033250,KR7033250002,체시스,KOSPI,,1680,1,56,3.45,1649,1705,1633,533751,892023446,53760000000,32000000,STK
072130,KR7072130008,유엔젤,KOSPI,,4025,1,85,2.16,3940,4075,3935,124040,498653955,53111702350,13195454,STK
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1594,2,-18,-1.12,1614,1628,1580,66951,106634870,52344144996,32838234,STK
005305,KR7005301007,롯데칠성우,KOSPI,,67500,3,0,0.0,68000,68100,67300,1014,68523100,52333425000,775310,STK
002880,KR7002880003,대유에이텍,KOSPI,,1116,2,-12,-1.06,1118,1153,1091,348197,390465028,52166326320,46744020,STK
012280,KR7012280004,영화금속,KOSPI,,953,2,-3,-0.31,956,966,950,26604,25352146,50884963265,53394505,STK
023150,KR7023150006,MH에탄올,KOSPI,,6800,2,-20,-0.29,6820,6880,6760,1984,13510910,50173976800,7378526,STK
012200,KR7012200002,계양전기,KOSPI,,1822,1,8,0.44,1827,1827,1810,24429,44427076,49599994438,27222829,STK
015260,KR7015260003,에이엔피,KOSPI,,1082,2,-18,-1.64,1100,1100,1076,61067,66251531,48816479308,45116894,STK
010770,KR7010770006,평화홀딩스,KOSPI,,3285,1,5,0.15,3280,3350,3255,15765,51808235,48044655810,14625466,STK
003535,KR7003531001,한화투자증권우,KOSPI,,10000,2,-280,-2.72,10020,10280,9970,30463,306524890,48000000000,4800000,STK
005320,KR7005320007,국동,KOSPI,,720,3,0,0.0,710,722,710,84864,60972328,47956605840,66606397,STK
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,2820,2,-50,-1.74,2870,2870,2805,37690,106471465,47682720120,16908766,STK
006200,KR7006200000,한국전자홀딩스,KOSPI,,1011,1,16,1.61,992,1025,992,188033,190591281,47317970496,46803136,STK
145270,KR7145270005,케이탑리츠,KOSPI,,967,1,3,0.31,962,971,962,89670,86739380,46474768458,48060774,STK
006570,KR7006570006,대림통상,KOSPI,,2985,2,-20,-0.67,3020,3050,2980,3632,10919040,45446625000,15225000,STK
006125,KR7006121008,SK디스커버리우,KOSPI,,32800,1,900,2.82,31750,32850,31750,8525,277102450,44557324000,1358455,STK
051630,KR7051630002,진양화학,KOSPI,,2820,3,0,0.0,2820,2845,2780,15097,42162145,44556000000,15800000,STK
000215,KR7000211003,DL우,KOSPI,,26400,1,50,0.19,26350,26750,26300,449,11835300,44513436000,1686115,STK
002410,KR7002410009,범양건영,KOSPI,,1764,2,-10,-0.56,1782,1795,1753,74332,131550270,43803616248,24831982,STK
005820,KR7005820006,원림,KOSPI,,18570,1,100,0.54,18560,18650,18330,4286,79537050,42673302900,2297970,STK
019175,KR7019171008,신풍제약우,KOSPI,,19250,1,290,1.53,19000,19400,19000,897,17279090,42350000000,2200000,STK
093240,KR7093240000,형지엘리트,KOSPI,,1359,2,-20,-1.45,1379,1380,1350,34712,47360889,42339370482,31154798,STK
000760,KR7000760009,이화산업,KOSPI,,15110,1,90,0.6,15140,15360,14910,1142,17386270,42308000000,2800000,STK
000950,KR7000950006,전방,KOSPI,,24900,1,650,2.68,24350,25100,24350,1627,40177250,41832000000,1680000,STK
001140,KR7001140003,국보,KOSPI,,3310,2,-95,-2.79,3410,3545,3295,210145,714385140,41672135390,12589769,STK
37550K,KR737550K011,DL이앤씨우,KOSPI,,19650,1,70,0.36,19560,19780,19500,501,9849160,41537840250,2113885,STK
010400,KR7010400000,우진아이엔에스,KOSPI,,5350,3,0,0.0,5350,5410,5310,2598,13936390,40777700000,7622000,STK
001070,KR7001070002,대한방직,KOSPI,,7650,2,-10,-0.13,7700,7700,7600,4747,36324630,40545000000,5300000,STK
003465,KR7003461001,유화증권우,KOSPI,,2295,1,5,0.22,2300,2300,2295,161,370245,40108395375,17476425,STK
024070,KR7024070005,WISCOM,KOSPI,,2590,1,20,0.78,2570,2615,2555,11382,29381205,39695474420,15326438,STK
002690,KR7002690006,동일제강,KOSPI,,1946,1,12,0.62,1945,1950,1920,12285,23738743,39504500560,20300360,STK
013000,KR7013000005,세우글로벌,KOSPI,,1357,1,3,0.22,1354,1364,1354,22396,30399903,38952727067,28705031,STK
005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
000040,KR7000040006,KR모터스,KOSPI,,387,1,6,1.57,379,396,374,647318,250256461,37205585955,96138465,STK
014910,KR7014910004,성문전자,KOSPI,,1643,1,13,0.8,1628,1667,1625,109089,179121950,36903398355,22460985,STK
084870,KR7084870005,TBH글로벌,KOSPI,,1760,1,52,3.04,1708,1762,1708,37239,64839334,36708001440,20856819,STK
008600,KR7008600009,윌비스,KOSPI,,543,1,1,0.18,542,547,540,138306,75042308,36509169177,67236039,STK
001420,KR7001420009,태원물산,KOSPI,,4790,1,20,0.42,4770,4800,4750,758,3617825,36404000000,7600000,STK
009140,KR7009140005,경인전자,KOSPI,,23150,2,-100,-0.43,23250,23400,22950,2422,55847500,36363950550,1570797,STK
003475,KR7003471000,유안타증권우,KOSPI,,2815,1,30,1.08,2780,2815,2765,20027,55926400,36347876780,12912212,STK
003680,KR7003680006,한성기업,KOSPI,,5790,2,-50,-0.86,5770,5840,5720,12468,72128480,35953091850,6209515,STK
002820,KR7002820009,SUN&L,KOSPI,,2835,2,-45,-1.56,2860,2880,2785,18952,53777930,35743648815,12607989,STK
002070,KR7002070001,비비안,KOSPI,,1195,2,-4,-0.33,1198,1199,1182,34161,40539894,35603818050,29793990,STK
008775,KR7008771008,호텔신라우,KOSPI,,46700,1,100,0.21,46600,47050,46200,848,39612900,35112749300,751879,STK
084670,KR7084670009,동양고속,KOSPI,,12110,1,20,0.17,12090,12210,12000,932,11262580,35065340590,2895569,STK
002420,KR7002420008,세기상사,KOSPI,,6260,1,90,1.46,6210,6440,6210,1509,9557950,34798388480,5558848,STK
019685,KR7019681006,대교우B,KOSPI,,1715,1,27,1.6,1700,1726,1675,112189,190318198,33317287850,19426990,STK
007120,KR7007120009,미래아이앤지,KOSPI,,1172,2,-8,-0.68,1180,1190,1170,36914,43410145,32679560448,27883584,STK
000300,KR7000300004,대유플러스,KOSPI,,255,2,-3,-1.16,255,280,230,14539091,3736532004,32246001795,126454909,STK
030720,KR7030720007,동원수산,KOSPI,,6880,3,0,0.0,6920,6920,6820,5882,40383890,32018178400,4653805,STK
015020,KR7015020001,이스타코,KOSPI,,744,2,-1,-0.13,755,755,737,23358,17327480,31881590400,42851600,STK
025890,KR7025890005,한국주강,KOSPI,,2810,2,-20,-0.71,2815,2830,2805,7311,20575555,31779017790,11309259,STK
011090,KR7011090008,에넥스,KOSPI,,524,2,-1,-0.19,525,526,521,10274,5390420,31435619884,59991641,STK
001465,KR7001461003,BYC우,KOSPI,,144400,2,-1900,-1.3,145800,145800,143400,97,13973300,31101594000,215385,STK
044380,KR7044380004,주연테크,KOSPI,,524,1,1,0.19,525,525,518,87739,45720533,31020403856,59199244,STK
133820,KR7133820001,화인베스틸,KOSPI,,1030,2,-8,-0.77,1027,1052,1027,54705,56549806,30815661540,29918118,STK
001685,KR7001681006,대상우,KOSPI,,22150,2,-50,-0.23,23750,24650,21950,176601,4095993250,30350439450,1370223,STK
00499K,KR700499K014,롯데지주우,KOSPI,,37600,1,850,2.31,37000,38100,36950,963,36350100,30290672800,805603,STK
019490,KR7019490002,하이트론,KOSPI,,1097,2,-8,-0.72,1096,1116,1094,57160,62892065,30289512728,27611224,STK
084695,KR7084691005,대상홀딩스우,KOSPI,,32600,1,2000,6.54,35150,35150,32000,42024,1396708350,29779513200,913482,STK
006380,KR7006380000,카프로,KOSPI,,732,0,0,0.0,0,0,0,0,0,29280000000,40000000,STK
002870,KR7002870004,신풍,KOSPI,,831,1,3,0.36,828,834,826,111602,92489131,29050679700,34958700,STK
001210,KR7001210004,금호전기,KOSPI,,783,1,1,0.13,782,790,765,135651,104458677,29004679179,37043013,STK
003495,KR7003491008,대한항공우,KOSPI,,25850,1,50,0.19,25600,26000,25500,2251,58103100,28714024900,1110794,STK
004365,KR7004361002,세방우,KOSPI,,7470,1,140,1.91,7350,7510,7350,10792,80511120,27558697500,3689250,STK
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9140,1,100,1.11,9070,9190,9030,846,7686190,27294782000,2986300,STK
025620,KR7025620006,제이준코스메틱,KOSPI,,5900,1,110,1.9,5740,5990,5740,1758,10212320,26460591400,4484846,STK
152550,KR7152550000,한국ANKOR유전,KOSPI,,374,2,-1,-0.27,376,378,372,1349488,504614876,26187480000,70020000,STK
088790,KR7088790001,진도,KOSPI,,2090,1,35,1.7,2055,2100,2050,21083,43674225,26015784960,12447744,STK
001770,KR7001770007,SHD,KOSPI,,21300,1,50,0.24,21850,21850,21200,1597,34275100,25876901400,1214878,STK
010420,KR7010420008,한솔PNS,KOSPI,,1227,2,-8,-0.65,1235,1246,1226,24979,30774775,25144925724,20493012,STK
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,29650,1,300,1.02,29500,29650,29300,229,6728650,25083603500,845990,STK
005110,KR7005110002,한창,KOSPI,,1242,1,2,0.16,1240,1270,1240,60273,75318433,23109157494,18606407,STK
002355,KR7002351005,넥센타이어1우B,KOSPI,,3330,1,10,0.3,3340,3350,3295,38299,127163860,21645000000,6500000,STK
