ENER_NO,COMPLEXCODE,ENER_DT,HEAT_AMOUNT,HEAT_USAGE,WATERHOT_AMOUNT,WATERHOT_USAGE,GAS_AMOUNT,GAS_USAGE,ELEC_AMOUNT,ELEC_USAGE,WATER_AMOUNT,WATER_USAGE
443,A10023659,201909,0,0,0,0,0,0,0,0,0,0
444,A10023659,201910,0,0,0,0,0,0,0,0,0,0
445,A10023659,201911,0,0,0,0,0,0,0,0,0,0
446,A10023659,201912,0,0,0,0,0,0,0,0,0,0
447,A10023659,202001,0,0,0,0,0,0,0,0,0,0
448,A10023659,202002,0,0,0,0,0,0,0,0,0,0
449,A10023659,202003,0,0,0,0,0,0,0,0,0,0
450,A10023659,202004,0,0,0,0,0,0,0,0,0,0
451,A10023659,202005,0,0,0,0,0,0,0,0,0,0
452,A10023659,202006,0,0,0,0,0,0,0,0,0,0
453,A10023659,202007,0,0,0,0,0,0,0,0,0,0
454,A10023659,202008,0,0,0,0,0,0,0,0,0,0
455,A10023659,202009,0,0,0,0,0,0,0,0,0,0
456,A10023659,202010,0,0,0,0,0,0,0,0,0,0
457,A10023659,202011,0,0,0,0,0,0,0,0,0,0
458,A10023659,202012,0,0,0,0,0,0,0,0,0,0
459,A10023659,202101,0,0,0,0,0,0,0,0,0,0
460,A10023659,202102,0,0,0,0,0,0,0,0,0,0
461,A10023659,202103,0,0,0,0,0,0,0,0,0,0
462,A10023659,202104,0,0,0,0,0,0,0,0,0,0
463,A10023659,202105,0,0,0,0,0,0,0,0,0,0
464,A10023659,202106,0,0,0,0,0,0,0,0,0,0
465,A10023659,202107,0,0,0,0,0,0,0,0,0,0
466,A10023659,202108,0,0,0,0,0,0,0,0,0,0
467,A10023659,202109,0,0,0,0,0,0,0,0,0,0
468,A10023659,202110,0,0,0,0,0,0,0,0,0,0
469,A10023659,202111,0,0,0,0,0,0,0,0,0,0
470,A10023659,202112,0,0,0,0,0,0,0,0,0,0
471,A10023659,202201,0,0,0,0,0,0,0,0,0,0
472,A10023659,202202,0,0,0,0,0,0,0,0,0,0
473,A10023659,202203,0,0,0,0,0,0,0,0,0,0
474,A10023659,202204,0,0,0,0,0,0,0,0,0,0
475,A10023659,202205,0,0,0,0,0,0,0,0,0,0
476,A10023659,202206,0,0,0,0,0,0,692766,1216,0,0
477,A10023659,202207,0,0,0,0,0,0,2536522,12368,409170,354
478,A10023659,202208,0,0,0,0,0,0,5178713,26515,628250,577
479,A10023659,202209,0,0,0,0,0,0,5985559,29581,804410,746
480,A10023659,202210,0,0,0,0,0,0,4422319,26675,818410,716
481,A10023659,202211,0,0,0,0,0,0,4071811,18805,921900,878
482,A10023659,202212,0,0,0,0,0,0,4212065,19431,841410,750
483,A10023659,202301,0,0,0,0,0,0,4492632,21178,863370,818
484,A10023659,202302,0,0,0,0,0,0,4830368,20831,849410,829
485,A10023659,202303,0,0,0,0,0,0,4308873,18858,914410,875
486,A10023659,202304,0,0,0,0,0,0,4269133,21213,809410,780
487,A10023659,202305,0,0,0,0,0,0,4123324,18750,859410,829
488,A10023659,202306,0,0,0,0,0,0,4546299,21468,907350,861
489,A10023659,202307,0,0,0,0,0,0,6027069,26952,916810,859
490,A10023659,202308,0,0,0,0,0,0,7052784,31367,881610,816
491,A10023659,202309,0,0,0,0,0,0,7472519,34292,982810,807
492,A10023659,202310,0,0,0,0,0,0,5493011,27750,895840,849
493,A10023659,202311,0,0,0,0,0,0,4568545,20818,832110,753
494,A10023659,202312,0,0,0,0,0,0,5081606,20568,972910,895
495,A10023716,201401,0,0,0,0,0,0,0,0,0,0
496,A10023716,201402,0,0,0,0,0,0,0,0,0,0
497,A10023716,201403,0,0,0,0,0,0,0,0,0,0
498,A10023716,201404,0,0,0,0,0,0,0,0,0,0
499,A10023716,201405,0,0,0,0,0,0,0,0,0,0
500,A10023716,201406,0,0,0,0,0,0,0,0,0,0
501,A10023716,201407,0,0,0,0,0,0,0,0,0,0
502,A10023716,201408,0,0,0,0,0,0,0,0,0,0
503,A10023716,201409,0,0,0,0,0,0,0,0,0,0
504,A10023716,201410,0,0,0,0,0,0,0,0,0,0
505,A10023716,201411,0,0,0,0,0,0,0,0,0,0
506,A10023716,201412,0,0,0,0,0,0,0,0,0,0
507,A10023716,201501,0,0,0,0,0,0,0,0,0,0
508,A10023716,201502,0,0,0,0,0,0,0,0,0,0
509,A10023716,201503,0,0,0,0,0,0,0,0,0,0
510,A10023716,201504,0,0,0,0,0,0,0,0,0,0
511,A10023716,201505,0,0,0,0,0,0,0,0,0,0
512,A10023716,201506,0,0,0,0,0,0,0,0,0,0
513,A10023716,201507,0,0,0,0,0,0,0,0,0,0
514,A10023716,201508,0,0,0,0,0,0,0,0,0,0
515,A10023716,201509,0,0,0,0,0,0,0,0,0,0
516,A10023716,201510,0,0,0,0,0,0,0,0,0,0
517,A10023716,201511,0,0,0,0,0,0,0,0,0,0
518,A10023716,201512,0,0,0,0,0,0,0,0,0,0
519,A10023716,201601,0,0,0,0,0,0,0,0,0,0
520,A10023716,201602,0,0,0,0,0,0,0,0,0,0
521,A10023716,201603,0,0,0,0,0,0,0,0,0,0
522,A10023716,201604,0,0,0,0,0,0,0,0,0,0
523,A10023716,201605,0,0,0,0,0,0,0,0,0,0
524,A10023716,201606,0,0,0,0,0,0,0,0,0,0
525,A10023716,201607,0,0,0,0,0,0,0,0,0,0
526,A10023716,201608,0,0,0,0,0,0,0,0,0,0
527,A10023716,201609,0,0,0,0,0,0,0,0,0,0
528,A10023716,201610,0,0,0,0,0,0,0,0,0,0
529,A10023716,201611,0,0,0,0,0,0,0,0,0,0
530,A10023716,201612,0,0,0,0,0,0,0,0,0,0
531,A10023716,201701,0,0,0,0,0,0,0,0,0,0
532,A10023716,201702,0,0,0,0,0,0,0,0,0,0
533,A10023716,201703,0,0,0,0,0,0,0,0,0,0
534,A10023716,201704,0,0,0,0,0,0,0,0,0,0
535,A10023716,201705,0,0,0,0,0,0,0,0,0,0
536,A10023716,201706,0,0,0,0,0,0,0,0,0,0
537,A10023716,201707,0,0,0,0,0,0,0,0,0,0
538,A10023716,201708,0,0,0,0,0,0,0,0,0,0
539,A10023716,201709,0,0,0,0,0,0,0,0,0,0
540,A10023716,201710,0,0,0,0,0,0,0,0,0,0
541,A10023716,201711,0,0,0,0,0,0,0,0,0,0
542,A10023716,201712,0,0,0,0,0,0,0,0,0,0
543,A10023716,201801,0,0,0,0,0,0,0,0,0,0
544,A10023716,201802,0,0,0,0,0,0,0,0,0,0
545,A10023716,201803,0,0,0,0,0,0,0,0,0,0
546,A10023716,201804,0,0,0,0,0,0,0,0,0,0
547,A10023716,201805,0,0,0,0,0,0,0,0,0,0
548,A10023716,201806,0,0,0,0,0,0,0,0,0,0
549,A10023716,201807,0,0,0,0,0,0,0,0,0,0
550,A10023716,201808,0,0,0,0,0,0,0,0,0,0
551,A10023716,201809,0,0,0,0,0,0,0,0,0,0
552,A10023716,201810,0,0,0,0,0,0,0,0,0,0
553,A10023716,201811,0,0,0,0,0,0,0,0,0,0
554,A10023716,201812,0,0,0,0,0,0,0,0,0,0
555,A10023716,201901,0,0,0,0,0,0,0,0,0,0
556,A10023716,201902,0,0,0,0,0,0,0,0,0,0
557,A10023716,201903,0,0,0,0,0,0,0,0,0,0
558,A10023716,201904,0,0,0,0,0,0,0,0,0,0
559,A10023716,201905,0,0,0,0,0,0,0,0,0,0
560,A10023716,201906,0,0,0,0,0,0,0,0,0,0
561,A10023716,201907,0,0,0,0,0,0,0,0,0,0
562,A10023716,201908,0,0,0,0,0,0,0,0,0,0
563,A10023716,201909,0,0,0,0,0,0,0,0,0,0
564,A10023716,201910,0,0,0,0,0,0,0,0,0,0
565,A10023716,201911,0,0,0,0,0,0,0,0,0,0
566,A10023716,201912,0,0,0,0,0,0,0,0,0,0
567,A10023716,202001,0,0,0,0,0,0,0,0,0,0
568,A10023716,202002,0,0,0,0,0,0,0,0,0,0
569,A10023716,202003,0,0,0,0,0,0,0,0,0,0
570,A10023716,202004,0,0,0,0,0,0,0,0,0,0
571,A10023716,202005,0,0,0,0,0,0,0,0,0,0
572,A10023716,202006,0,0,0,0,0,0,0,0,0,0
573,A10023716,202007,0,0,0,0,0,0,0,0,0,0
574,A10023716,202008,0,0,0,0,0,0,0,0,0,0
575,A10023716,202009,0,0,0,0,0,0,0,0,0,0
576,A10023716,202010,0,0,0,0,0,0,0,0,0,0
577,A10023716,202011,0,0,0,0,0,0,0,0,0,0
578,A10023716,202012,0,0,0,0,0,0,0,0,0,0
579,A10023716,202101,0,0,0,0,0,0,0,0,0,0
580,A10023716,202102,0,0,0,0,0,0,0,0,0,0
581,A10023716,202103,0,0,0,0,0,0,0,0,0,0
582,A10023716,202104,0,0,0,0,0,0,0,0,0,0
583,A10023716,202105,0,0,0,0,0,0,0,0,0,0
584,A10023716,202106,0,0,0,0,0,0,0,0,0,0
585,A10023716,202107,0,0,0,0,0,0,0,0,0,0
586,A10023716,202108,0,0,0,0,0,0,0,0,0,0
587,A10023716,202109,0,0,0,0,0,0,0,0,0,0
588,A10023716,202110,0,0,0,0,0,0,0,0,0,0
589,A10023716,202111,0,0,0,0,0,0,0,0,0,0
590,A10023716,202112,0,0,0,0,0,0,0,0,0,0
591,A10023716,202201,0,0,0,0,0,0,0,0,0,0
592,A10023716,202202,0,0,0,0,0,0,0,0,0,0
593,A10023716,202203,0,0,0,0,0,0,0,0,0,0
594,A10023716,202204,0,0,0,0,0,0,0,0,0,0
595,A10023716,202205,0,0,0,0,0,0,0,0,0,0
596,A10023716,202206,0,0,0,0,0,0,0,0,0,0
597,A10023716,202207,0,0,0,0,0,0,0,0,0,0
598,A10023716,202208,0,0,0,0,0,0,92816760,585304,3674430,3589
599,A10023716,202209,0,0,0,0,0,0,86066620,573786,16521270,16390
600,A10023716,202210,0,0,0,0,0,0,98171690,632396,21243270,21152
601,A10023716,202211,0,0,0,0,0,0,108226210,656002,22206270,22115
602,A10023716,202212,0,0,0,0,0,0,130488910,773286,22207270,22126
603,A10023716,202301,0,0,0,0,0,0,142439870,777469,23600270,23519
604,A10023716,202302,0,0,0,0,0,0,118188440,666881,26450270,26369
605,A10023716,202303,0,0,0,0,0,0,117866690,696550,23486270,23405
606,A10023716,202304,0,0,0,0,0,0,110669280,662439,26378270,26297
607,A10023716,202305,0,0,0,0,0,0,120691540,696729,26797270,26716
608,A10023716,202306,0,0,0,0,0,0,146746195,748292,29055970,26352
609,A10023716,202307,0,0,0,0,0,0,196028873,982553,30449670,27614
610,A10023716,202308,0,0,0,0,0,0,229189773,1089701,31411070,28488
611,A10023716,202309,0,0,0,0,0,0,140668569,756783,30973270,28090
612,A10023716,202310,0,0,0,0,0,0,111938774,687195,28832670,26144
613,A10023716,202311,0,0,0,0,0,0,114662695,698499,31431970,28507
614,A10023716,202312,0,0,0,0,0,0,158207845,831332,29279270,26550
615,A10023786,201401,0,0,0,0,0,0,0,0,0,0
616,A10023786,201402,0,0,0,0,0,0,0,0,0,0
617,A10023786,201403,0,0,0,0,0,0,0,0,0,0
618,A10023786,201404,0,0,0,0,0,0,0,0,0,0
619,A10023786,201405,0,0,0,0,0,0,0,0,0,0
620,A10023786,201406,0,0,0,0,0,0,0,0,0,0
621,A10023786,201407,0,0,0,0,0,0,0,0,0,0
622,A10023786,201408,0,0,0,0,0,0,0,0,0,0
623,A10023786,201409,0,0,0,0,0,0,0,0,0,0
624,A10023786,201410,0,0,0,0,0,0,0,0,0,0
625,A10023786,201411,0,0,0,0,0,0,0,0,0,0
626,A10023786,201412,0,0,0,0,0,0,0,0,0,0
627,A10023786,201501,0,0,0,0,0,0,0,0,0,0
628,A10023786,201502,0,0,0,0,0,0,0,0,0,0
629,A10023786,201503,0,0,0,0,0,0,0,0,0,0
630,A10023786,201504,0,0,0,0,0,0,0,0,0,0
631,A10023786,201505,0,0,0,0,0,0,0,0,0,0
632,A10023786,201506,0,0,0,0,0,0,0,0,0,0
633,A10023786,201507,0,0,0,0,0,0,0,0,0,0
634,A10023786,201508,0,0,0,0,0,0,0,0,0,0
635,A10023786,201509,0,0,0,0,0,0,0,0,0,0
636,A10023786,201510,0,0,0,0,0,0,0,0,0,0
637,A10023786,201511,0,0,0,0,0,0,0,0,0,0
638,A10023786,201512,0,0,0,0,0,0,0,0,0,0
639,A10023786,201601,0,0,0,0,0,0,0,0,0,0
640,A10023786,201602,0,0,0,0,0,0,0,0,0,0
641,A10023786,201603,0,0,0,0,0,0,0,0,0,0
642,A10023786,201604,0,0,0,0,0,0,0,0,0,0
643,A10023786,201605,0,0,0,0,0,0,0,0,0,0
644,A10023786,201606,0,0,0,0,0,0,0,0,0,0
645,A10023786,201607,0,0,0,0,0,0,0,0,0,0
646,A10023786,201608,0,0,0,0,0,0,0,0,0,0
647,A10023786,201609,0,0,0,0,0,0,0,0,0,0
648,A10023786,201610,0,0,0,0,0,0,0,0,0,0
649,A10023786,201611,0,0,0,0,0,0,0,0,0,0
650,A10023786,201612,0,0,0,0,0,0,0,0,0,0
651,A10023786,201701,0,0,0,0,0,0,0,0,0,0
652,A10023786,201702,0,0,0,0,0,0,0,0,0,0
653,A10023786,201703,0,0,0,0,0,0,0,0,0,0
654,A10023786,201704,0,0,0,0,0,0,0,0,0,0
655,A10023786,201705,0,0,0,0,0,0,0,0,0,0
656,A10023786,201706,0,0,0,0,0,0,0,0,0,0
657,A10023786,201707,0,0,0,0,0,0,0,0,0,0
658,A10023786,201708,0,0,0,0,0,0,0,0,0,0
659,A10023786,201709,0,0,0,0,0,0,0,0,0,0
660,A10023786,201710,0,0,0,0,0,0,0,0,0,0
661,A10023786,201711,0,0,0,0,0,0,0,0,0,0
662,A10023786,201712,0,0,0,0,0,0,0,0,0,0
663,A10023786,201801,0,0,0,0,0,0,0,0,0,0
664,A10023786,201802,0,0,0,0,0,0,0,0,0,0
665,A10023786,201803,0,0,0,0,0,0,0,0,0,0
666,A10023786,201804,0,0,0,0,0,0,0,0,0,0
667,A10023786,201805,0,0,0,0,0,0,0,0,0,0
668,A10023786,201806,0,0,0,0,0,0,0,0,0,0
669,A10023786,201807,0,0,0,0,0,0,0,0,0,0
670,A10023786,201808,0,0,0,0,0,0,0,0,0,0
671,A10023786,201809,0,0,0,0,0,0,0,0,0,0
672,A10023786,201810,0,0,0,0,0,0,0,0,0,0
673,A10023786,201811,0,0,0,0,0,0,0,0,0,0
674,A10023786,201812,0,0,0,0,0,0,0,0,0,0
675,A10023786,201901,0,0,0,0,0,0,0,0,0,0
676,A10023786,201902,0,0,0,0,0,0,0,0,0,0
677,A10023786,201903,0,0,0,0,0,0,0,0,0,0
678,A10023786,201904,0,0,0,0,0,0,0,0,0,0
679,A10023786,201905,0,0,0,0,0,0,0,0,0,0
680,A10023786,201906,0,0,0,0,0,0,0,0,0,0
681,A10023786,201907,0,0,0,0,0,0,0,0,0,0
682,A10023786,201908,0,0,0,0,0,0,0,0,0,0
683,A10023786,201909,0,0,0,0,0,0,0,0,0,0
684,A10023786,201910,0,0,0,0,0,0,0,0,0,0
685,A10023786,201911,0,0,0,0,0,0,0,0,0,0
686,A10023786,201912,0,0,0,0,0,0,0,0,0,0
687,A10023786,202001,0,0,0,0,0,0,0,0,0,0
688,A10023786,202002,0,0,0,0,0,0,0,0,0,0
689,A10023786,202003,0,0,0,0,0,0,0,0,0,0
690,A10023786,202004,0,0,0,0,0,0,0,0,0,0
691,A10023786,202005,0,0,0,0,0,0,0,0,0,0
692,A10023786,202006,0,0,0,0,0,0,0,0,0,0
693,A10023786,202007,0,0,0,0,0,0,0,0,0,0
694,A10023786,202008,0,0,0,0,0,0,0,0,0,0
695,A10023786,202009,0,0,0,0,0,0,0,0,0,0
696,A10023786,202010,0,0,0,0,0,0,0,0,0,0
697,A10023786,202011,0,0,0,0,0,0,0,0,0,0
698,A10023786,202012,0,0,0,0,0,0,0,0,0,0
699,A10023786,202101,0,0,0,0,0,0,0,0,0,0
700,A10023786,202102,0,0,0,0,0,0,0,0,0,0
701,A10023786,202103,0,0,0,0,0,0,0,0,0,0
702,A10023786,202104,0,0,0,0,0,0,0,0,0,0
703,A10023786,202105,0,0,0,0,0,0,0,0,0,0
704,A10023786,202106,0,0,0,0,0,0,0,0,0,0
705,A10023786,202107,0,0,0,0,0,0,0,0,0,0
706,A10023786,202108,0,0,0,0,0,0,0,0,0,0
707,A10023786,202109,0,0,0,0,0,0,0,0,0,0
708,A10023786,202110,0,0,0,0,0,0,0,0,0,0
709,A10023786,202111,0,0,0,0,0,0,0,0,0,0
710,A10023786,202112,0,0,0,0,0,0,0,0,0,0
711,A10023786,202201,0,0,0,0,0,0,0,0,0,0
712,A10023786,202202,0,0,0,0,0,0,0,0,0,0
713,A10023786,202203,0,0,0,0,0,0,0,0,0,0
714,A10023786,202204,0,0,0,0,0,0,0,0,0,0
715,A10023786,202205,0,0,0,0,0,0,0,0,0,0
716,A10023786,202206,0,0,0,0,0,0,2744100,23795,2343430,1977
717,A10023786,202207,0,0,0,0,0,0,40359770,216483,8979270,8645
718,A10023786,202208,0,0,0,0,0,0,78203710,333282,12188270,12126
719,A10023786,202209,0,0,0,0,0,0,54285620,256700,13402270,13257
720,A10023786,202210,0,0,0,0,0,0,47442350,225705,13233270,13173
721,A10023786,202211,0,0,0,0,0,0,43791320,231363,14124270,14150
722,A10023786,202212,0,0,0,0,0,0,49108413,243219,13790270,13893
723,A10023786,202301,0,0,0,0,0,0,62117824,270727,14624270,14448
724,A10023786,202302,0,0,0,0,0,0,64435704,269283,14711270,14687
725,A10023786,202303,0,0,0,0,0,0,50596992,237496,14054270,13642
726,A10023786,202304,0,0,0,0,0,0,51601715,253624,15405450,15219
727,A10023786,202305,0,0,0,0,0,0,49619215,247073,15230450,14978
728,A10023786,202306,0,0,0,0,0,0,54924569,261923,17786570,15873
729,A10023786,202307,0,0,0,0,0,0,74490424,340091,17684270,15746
730,A10023786,202308,0,0,0,0,0,0,107097875,453357,18708370,16179
731,A10023786,202309,0,0,0,0,0,0,90334293,382743,18243070,15821
732,A10023786,202310,0,0,0,0,0,0,55065719,259791,17403770,15327
733,A10023786,202311,0,0,0,0,0,0,53650483,257563,18496070,15965
734,A10023786,202312,0,0,0,0,0,0,58130794,265361,17882270,15239
735,A10023828,201401,0,0,0,0,0,0,0,0,0,0
736,A10023828,201402,0,0,0,0,0,0,0,0,0,0
737,A10023828,201403,0,0,0,0,0,0,0,0,0,0
738,A10023828,201404,0,0,0,0,0,0,0,0,0,0
739,A10023828,201405,0,0,0,0,0,0,0,0,0,0
740,A10023828,201406,0,0,0,0,0,0,0,0,0,0
741,A10023828,201407,0,0,0,0,0,0,0,0,0,0
742,A10023828,201408,0,0,0,0,0,0,0,0,0,0
743,A10023828,201409,0,0,0,0,0,0,0,0,0,0
744,A10023828,201410,0,0,0,0,0,0,0,0,0,0
745,A10023828,201411,0,0,0,0,0,0,0,0,0,0
746,A10023828,201412,0,0,0,0,0,0,0,0,0,0
747,A10023828,201501,0,0,0,0,0,0,0,0,0,0
748,A10023828,201502,0,0,0,0,0,0,0,0,0,0
749,A10023828,201503,0,0,0,0,0,0,0,0,0,0
750,A10023828,201504,0,0,0,0,0,0,0,0,0,0
751,A10023828,201505,0,0,0,0,0,0,0,0,0,0
752,A10023828,201506,0,0,0,0,0,0,0,0,0,0
753,A10023828,201507,0,0,0,0,0,0,0,0,0,0
754,A10023828,201508,0,0,0,0,0,0,0,0,0,0
755,A10023828,201509,0,0,0,0,0,0,0,0,0,0
756,A10023828,201510,0,0,0,0,0,0,0,0,0,0
757,A10023828,201511,0,0,0,0,0,0,0,0,0,0
758,A10023828,201512,0,0,0,0,0,0,0,0,0,0
759,A10023828,201601,0,0,0,0,0,0,0,0,0,0
760,A10023828,201602,0,0,0,0,0,0,0,0,0,0
761,A10023828,201603,0,0,0,0,0,0,0,0,0,0
762,A10023828,201604,0,0,0,0,0,0,0,0,0,0
763,A10023828,201605,0,0,0,0,0,0,0,0,0,0
764,A10023828,201606,0,0,0,0,0,0,0,0,0,0
765,A10023828,201607,0,0,0,0,0,0,0,0,0,0
766,A10023828,201608,0,0,0,0,0,0,0,0,0,0
767,A10023828,201609,0,0,0,0,0,0,0,0,0,0
768,A10023828,201610,0,0,0,0,0,0,0,0,0,0
769,A10023828,201611,0,0,0,0,0,0,0,0,0,0
770,A10023828,201612,0,0,0,0,0,0,0,0,0,0
771,A10023828,201701,0,0,0,0,0,0,0,0,0,0
772,A10023828,201702,0,0,0,0,0,0,0,0,0,0
773,A10023828,201703,0,0,0,0,0,0,0,0,0,0
774,A10023828,201704,0,0,0,0,0,0,0,0,0,0
775,A10023828,201705,0,0,0,0,0,0,0,0,0,0
776,A10023828,201706,0,0,0,0,0,0,0,0,0,0
777,A10023828,201707,0,0,0,0,0,0,0,0,0,0
778,A10023828,201708,0,0,0,0,0,0,0,0,0,0
779,A10023828,201709,0,0,0,0,0,0,0,0,0,0
780,A10023828,201710,0,0,0,0,0,0,0,0,0,0
781,A10023828,201711,0,0,0,0,0,0,0,0,0,0
782,A10023828,201712,0,0,0,0,0,0,0,0,0,0
783,A10023828,201801,0,0,0,0,0,0,0,0,0,0
784,A10023828,201802,0,0,0,0,0,0,0,0,0,0
785,A10023828,201803,0,0,0,0,0,0,0,0,0,0
786,A10023828,201804,0,0,0,0,0,0,0,0,0,0
787,A10023828,201805,0,0,0,0,0,0,0,0,0,0
788,A10023828,201806,0,0,0,0,0,0,0,0,0,0
789,A10023828,201807,0,0,0,0,0,0,0,0,0,0
790,A10023828,201808,0,0,0,0,0,0,0,0,0,0
791,A10023828,201809,0,0,0,0,0,0,0,0,0,0
792,A10023828,201810,0,0,0,0,0,0,0,0,0,0
793,A10023828,201811,0,0,0,0,0,0,0,0,0,0
794,A10023828,201812,0,0,0,0,0,0,0,0,0,0
795,A10023828,201901,0,0,0,0,0,0,0,0,0,0
796,A10023828,201902,0,0,0,0,0,0,0,0,0,0
797,A10023828,201903,0,0,0,0,0,0,0,0,0,0
798,A10023828,201904,0,0,0,0,0,0,0,0,0,0
799,A10023828,201905,0,0,0,0,0,0,0,0,0,0
800,A10023828,201906,0,0,0,0,0,0,0,0,0,0
801,A10023828,201907,0,0,0,0,0,0,0,0,0,0
802,A10023828,201908,0,0,0,0,0,0,0,0,0,0
803,A10023828,201909,0,0,0,0,0,0,0,0,0,0
804,A10023828,201910,0,0,0,0,0,0,0,0,0,0
805,A10023828,201911,0,0,0,0,0,0,0,0,0,0
806,A10023828,201912,0,0,0,0,0,0,0,0,0,0
807,A10023828,202001,0,0,0,0,0,0,0,0,0,0
808,A10023828,202002,0,0,0,0,0,0,0,0,0,0
809,A10023828,202003,0,0,0,0,0,0,0,0,0,0
810,A10023828,202004,0,0,0,0,0,0,0,0,0,0
811,A10023828,202005,0,0,0,0,0,0,0,0,0,0
812,A10023828,202006,0,0,0,0,0,0,0,0,0,0
813,A10023828,202007,0,0,0,0,0,0,0,0,0,0
814,A10023828,202008,0,0,0,0,0,0,0,0,0,0
815,A10023828,202009,0,0,0,0,0,0,0,0,0,0
816,A10023828,202010,0,0,0,0,0,0,0,0,0,0
817,A10023828,202011,0,0,0,0,0,0,0,0,0,0
818,A10023828,202012,0,0,0,0,0,0,0,0,0,0
819,A10023828,202101,0,0,0,0,0,0,0,0,0,0
820,A10023828,202102,0,0,0,0,0,0,0,0,0,0
821,A10023828,202103,0,0,0,0,0,0,0,0,0,0
822,A10023828,202104,0,0,0,0,0,0,0,0,0,0
823,A10023828,202105,0,0,0,0,0,0,0,0,0,0
824,A10023828,202106,0,0,0,0,0,0,0,0,0,0
825,A10023828,202107,0,0,0,0,0,0,0,0,0,0
826,A10023828,202108,0,0,0,0,0,0,0,0,0,0
827,A10023828,202109,0,0,0,0,0,0,0,0,0,0
828,A10023828,202110,0,0,0,0,0,0,0,0,0,0
829,A10023828,202111,0,0,0,0,0,0,0,0,0,0
830,A10023828,202112,0,0,0,0,0,0,0,0,0,0
831,A10023828,202201,0,0,0,0,0,0,0,0,0,0
832,A10023828,202202,0,0,0,0,0,0,0,0,0,0
833,A10023828,202203,0,0,0,0,0,0,0,0,0,0
834,A10023828,202204,0,0,0,0,0,0,0,0,0,0
835,A10023828,202205,0,0,0,0,0,0,1487500,74433,6298270,6275
836,A10023828,202206,0,0,0,0,0,0,47556930,195423,13417460,13288
837,A10023828,202207,0,0,0,0,0,0,97579600,390133,17290150,17636
838,A10023828,202208,0,0,0,0,0,0,123382700,539135,19924840,19698
839,A10023828,202209,0,0,0,0,0,0,106315590,495438,20028940,20152
840,A10023828,202210,0,0,0,0,0,0,78764490,368689,20122490,19863
841,A10023828,202211,0,0,0,0,0,0,81395330,363997,20810510,20852
842,A10023828,202212,0,0,0,0,0,0,78082620,375460,18215510,20323
843,A10023828,202301,0,0,0,0,0,0,90428670,416477,19386450,20972
844,A10023828,202302,0,0,0,0,0,0,95010454,422338,20996570,21076
845,A10023828,202303,0,0,0,0,0,0,80579448,372606,19698510,19489
846,A10023828,202304,0,0,0,0,0,0,87010636,394860,21986750,21724
847,A10023828,202305,0,0,0,0,0,0,80915119,395328,19376510,21481
848,A10023828,202306,0,0,0,0,0,0,89675414,397497,25374370,23097
849,A10023828,202307,0,0,0,0,0,0,107711786,481861,26594270,22201
850,A10023828,202308,0,0,0,0,0,0,168096080,676904,24494370,23035
851,A10023828,202309,0,0,0,0,0,0,160532606,634965,22177770,22554
852,A10023828,202310,0,0,0,0,0,0,99769758,425639,16344470,22192
853,A10023828,202311,0,0,0,0,960,0,93588780,391425,28030870,22698
854,A10023828,202312,0,0,0,0,0,0,97146439,402700,23163370,21792
855,A10023836,201401,0,0,0,0,0,0,0,0,0,0
856,A10023836,201402,0,0,0,0,0,0,0,0,0,0
857,A10023836,201403,0,0,0,0,0,0,0,0,0,0
858,A10023836,201404,0,0,0,0,0,0,0,0,0,0
859,A10023836,201405,0,0,0,0,0,0,0,0,0,0
860,A10023836,201406,0,0,0,0,0,0,0,0,0,0
861,A10023836,201407,0,0,0,0,0,0,0,0,0,0
862,A10023836,201408,0,0,0,0,0,0,0,0,0,0
863,A10023836,201409,0,0,0,0,0,0,0,0,0,0
864,A10023836,201410,0,0,0,0,0,0,0,0,0,0
865,A10023836,201411,0,0,0,0,0,0,0,0,0,0
866,A10023836,201412,0,0,0,0,0,0,0,0,0,0
867,A10023836,201501,0,0,0,0,0,0,0,0,0,0
868,A10023836,201502,0,0,0,0,0,0,0,0,0,0
869,A10023836,201503,0,0,0,0,0,0,0,0,0,0
870,A10023836,201504,0,0,0,0,0,0,0,0,0,0
871,A10023836,201505,0,0,0,0,0,0,0,0,0,0
872,A10023836,201506,0,0,0,0,0,0,0,0,0,0
873,A10023836,201507,0,0,0,0,0,0,0,0,0,0
874,A10023836,201508,0,0,0,0,0,0,0,0,0,0
875,A10023836,201509,0,0,0,0,0,0,0,0,0,0
876,A10023836,201510,0,0,0,0,0,0,0,0,0,0
877,A10023836,201511,0,0,0,0,0,0,0,0,0,0
878,A10023836,201512,0,0,0,0,0,0,0,0,0,0
879,A10023836,201601,0,0,0,0,0,0,0,0,0,0
880,A10023836,201602,0,0,0,0,0,0,0,0,0,0
881,A10023836,201603,0,0,0,0,0,0,0,0,0,0
882,A10023836,201604,0,0,0,0,0,0,0,0,0,0
883,A10023836,201605,0,0,0,0,0,0,0,0,0,0
884,A10023836,201606,0,0,0,0,0,0,0,0,0,0
885,A10023836,201607,0,0,0,0,0,0,0,0,0,0
886,A10023836,201608,0,0,0,0,0,0,0,0,0,0
887,A10023836,201609,0,0,0,0,0,0,0,0,0,0
888,A10023836,201610,0,0,0,0,0,0,0,0,0,0
889,A10023836,201611,0,0,0,0,0,0,0,0,0,0
890,A10023836,201612,0,0,0,0,0,0,0,0,0,0
